300	941.4379083
302	780.7982283
304	636.1884767
306	516.4951533
308	416.4773733
310	332.5482683
312	264.2800583
314	210.0831617
316	170.1620933
318	144.9205133
320	126.4871167
322	108.5096917
324	92.196115
326	81.274635
328	73.82701
330	68.86291333
332	65.52243333
334	62.41995167
336	59.90463333
338	63.273855
340	65.41582
342	64.37213667
344	61.72194167
346	47.414555
348	41.035855
350	41.35639667
352	36.974135
354	34.1356
356	28.15617667
358	25.14564833
360	28.61462833
362	30.50380333
364	26.012945
366	26.14608667
368	28.09498833
370	24.55757833
372	26.69839667
374	27.80416667
376	24.93983667
378	24.39472833
380	29.42504333
382	25.13500333
384	24.88879833
386	28.13706
388	23.099515
390	26.59889833
392	23.33401167
394	17.771595
396	21.02129333
398	21.94997667
400	19.389605
402	19.50779833
404	22.855765
406	22.90237833
408	19.38753667
410	19.53189
412	24.70623167
414	28.80691667
416	28.03056833
418	30.70434667
420	32.017935
422	28.55844333
424	27.232265
426	23.85457333
428	24.35347333
430	26.34744833
432	22.42219333
434	20.45986833
436	21.865885
438	23.48022833
440	23.63908167
442	24.13624667
444	24.07579333
446	21.51334833
448	19.946055
450	23.94598167
452	26.95137333
454	27.860765
456	26.89208
458	24.62508333
460	23.76503833
462	25.28404
464	25.37740833
466	22.93385333
468	22.89407833
470	27.18157167
472	27.38922833
474	24.078575
476	23.29696667
478	20.84757667
480	25.03005
482	27.98589833
484	22.74371667
486	19.90321667
488	18.69082333
490	23.62476167
492	30.76224
494	29.93300333
496	26.56878
498	23.89419333
500	26.04760667
502	30.835255
504	28.07131833
506	28.023655
508	26.08043167
510	21.131885
512	23.64576333
514	26.45876833
516	26.31649
518	25.563775
520	25.48496167
522	23.56274333
524	28.21484833
526	29.53237333
528	23.72431167
530	27.19420167
532	31.05875167
534	33.99865167
536	34.67749
538	29.066115
540	22.59753667
542	24.99666
544	30.81465
546	30.10061
548	25.900835
550	22.59024667
552	22.25228333
554	25.81268167
556	30.188365
558	25.51884833
560	25.85565833
562	31.37153167
564	31.22376333
566	31.31391167
568	30.79539
570	28.29468333
572	27.25478333
574	30.66994167
576	27.94438333
578	25.80564167
580	26.16199167
582	23.74141
584	25.643305
586	26.013865
588	22.73639667
590	19.94109167
592	20.75209833
594	24.71472833
596	25.89299667
598	24.21892167
600	25.319975
602	26.06279
604	29.08495667
606	29.63667833
608	26.235185
610	31.80132333
612	31.92676167
614	30.489575
616	31.475655
618	26.16145333
620	27.60264
622	26.166355
624	21.26097833
626	23.00483667
628	23.43411
630	26.13688
632	25.13517833
634	20.63897833
636	27.38865667
638	28.44585667
640	28.53867667
642	31.04007833
644	29.17348
646	33.153165
648	36.30310167
650	34.74714
652	32.56343167
654	31.80963333
656	29.798105
658	29.64289833
660	30.009455
662	24.88870167
664	24.38226333
666	25.868715
668	27.256825
670	29.98436167
672	28.91390333
674	21.690365
676	18.77877
678	21.93189333
680	17.09355833
682	17.666215
684	22.45559667
686	26.93548667
688	29.76185833
690	23.048805
692	21.55665667
694	27.211685
696	31.25044
698	35.29531667
700	39.581955
702	45.90102667
704	56.246545
706	71.63357
708	93.76389167
710	122.517955
712	155.8471017
714	194.7260783
716	243.6549983
718	287.9553433
720	319.524135
722	332.9243217
724	319.8981933
726	289.0460683
728	248.772715
730	203.3362
732	157.4302633
734	120.76245
736	95.28350167
738	80.62563
740	71.695995
742	60.00242333
744	55.17587833
746	55.82613833
748	52.28704833
750	42.15688667
752	38.24688167
754	39.34154333
756	38.422155
758	33.39702167
760	30.25868667
762	35.18398
764	36.32368
766	29.46909833
768	27.76507
770	19.54496
772	19.30598667
774	25.88881833
776	22.47747833
778	23.16416833
780	27.09963333
782	31.18577667
784	34.00591667
786	33.31816667
788	32.52281667
790	33.09149
792	33.1146
794	31.10899333
796	30.12286333
798	26.34513167
800	26.60755
802	32.31033167
804	23.27688667
806	19.30880833
808	20.566935
810	20.07101833
812	23.97318333
814	26.87712667
816	25.308375
818	23.95756167
820	28.33841333
822	32.90224
824	32.96368667
826	30.773505
828	29.53865333
830	27.81783833
832	27.02548167
834	29.17666
836	27.63541333
838	18.54957667
840	22.63746167
842	25.20289333
844	20.68701333
846	20.04855833
848	25.58148667
850	30.84715167
852	30.358155
854	29.14295
856	35.17144
858	35.14062
860	33.02031
862	32.27468667
864	29.69981667
866	27.33369167
868	24.485555
870	27.81364
872	33.71246167
874	26.45323667
876	27.42238667
878	29.722675
880	30.146745
882	36.93907167
884	32.265285
886	29.90712
888	30.11377167
890	26.24543
892	30.69325
894	31.73335
896	27.63505167
898	23.888975
900	21.992105
902	22.03748
904	24.11794333
906	23.59619667
908	19.00223833
910	20.05403833
912	19.10175667
914	22.0032
916	30.58929833
918	30.17012333
920	31.76294667
922	35.38677167
924	38.57283667
926	41.493195
928	38.49457667
930	36.89010333
932	32.42034833
934	24.78871
936	31.56505333
938	32.55895
940	24.45152167
942	18.90284333
944	21.38427667
946	23.46829667
948	24.33304167
950	26.923255
952	29.74342667
954	26.45453167
956	24.378725
958	31.72417167
960	37.65558833
962	24.34942667
964	21.376125
966	22.02703
968	22.59501167
970	30.05046167
972	24.012735
974	20.79223667
976	23.55638667
978	22.16905833
980	20.09048833
982	24.81772833
984	27.14243167
986	25.18693833
988	28.65325167
990	27.34755667
992	25.95929667
994	25.31021833
996	21.720185
998	20.29059
1000	20.95688
1002	22.97256833
1004	23.35579167
1006	19.55455333
1008	20.84357833
1010	25.05896833
1012	26.36437167
1014	26.19180833
1016	31.962465
1018	33.32724333
1020	31.93919667
1022	30.65552167
1024	22.24919667
1026	27.67468167
1028	31.58349167
1030	24.70157
1032	24.093445
1034	27.39938167
1036	28.69837
1038	27.31685167
1040	25.57264333
1042	23.95347833
1044	26.30954667
1046	31.04851667
1048	36.93714833
1050	44.74489
1052	46.36197
1054	48.72608333
1056	55.97224667
1058	64.20201167
1060	72.12440333
1062	71.67745333
1064	80.06718833
1066	104.7074017
1068	121.4589817
1070	149.2538717
1072	184.8768083
1074	228.9242683
1076	297.11795
