   129.3597     ,  0.0000000E+00
   131.7169     ,   204.4656    
   134.0731     ,   423.8105    
   136.4285     ,   233.0570    
   138.7830     ,   258.1810    
   141.1366     ,   13.09952    
   143.4893     ,   9.309311    
   145.8411     ,   277.6723    
   148.1921     ,   278.9621    
   150.5422     ,   314.2792    
   152.8914     ,   323.1341    
   155.2397     ,   415.8487    
   157.5871     ,   505.6429    
   159.9336     ,   636.9819    
   162.2793     ,   791.1386    
   164.6241     ,   715.0869    
   166.9679     ,   885.7793    
   169.3110     ,   1296.368    
   171.6531     ,   1786.360    
   173.9943     ,   2512.295    
   176.3347     ,   3161.686    
   178.6742     ,   3500.318    
   181.0128     ,   3991.874    
   183.3506     ,   3647.481    
   185.6874     ,   3064.701    
   188.0234     ,   2149.624    
   190.3585     ,   1473.495    
   192.6927     ,   953.8154    
   195.0261     ,   639.2977    
   197.3586     ,   265.6981    
   199.6902     ,   341.1207    
   202.0209     ,   207.0508    
   204.3508     ,   407.8377    
   206.6797     ,   92.37936    
   209.0078     ,   67.50607    
   211.3351     ,   18.21832    
   213.6614     ,   61.43301    
   215.9869     ,   5.033325    
   218.3115     ,   133.6077    
   220.6352     ,   124.0768    
   222.9581     ,   30.72469    
   225.2801     ,   95.32117    
   227.6012     ,   265.5194    
   229.9215     ,   1.319580    
   232.2408     ,   204.6615    
   234.5594     ,   94.18976    
   236.8770     ,   131.0861    
   239.1938     ,   292.5735    
   241.5097     ,   207.7910    
   243.8247     ,   360.8425    
   246.1389     ,   132.7518    
   248.4522     ,   407.1494    
   250.7646     ,   376.9810    
   253.0762     ,   569.1802    
   255.3869     ,   535.5046    
   257.6967     ,   499.4699    
   260.0056     ,   633.3608    
   262.3138     ,   962.8525    
   264.6210     ,   1553.839    
   266.9274     ,   1864.154    
   269.2328     ,   2392.460    
   271.5375     ,   2998.847    
   273.8413     ,   3960.377    
   276.1442     ,   5445.738    
   278.4462     ,   6894.558    
   280.7474     ,   8431.083    
   283.0478     ,   9999.247    
   285.3472     ,   11062.12    
   287.6458     ,   11065.07    
   289.9435     ,   10323.66    
   292.2404     ,   9011.946    
   294.5364     ,   7106.506    
   296.8316     ,   5552.995    
   299.1259     ,   4278.194    
   301.4193     ,   3209.887    
   303.7119     ,   2458.472    
   306.0036     ,   1868.472    
   308.2945     ,   1357.233    
   310.5845     ,   1293.019    
   312.8737     ,   1014.348    
   315.1620     ,   1049.884    
   317.4494     ,   864.8838    
   319.7360     ,   701.2166    
   322.0217     ,   469.0754    
   324.3065     ,   519.6069    
   326.5905     ,   565.1766    
   328.8737     ,   657.9636    
   331.1560     ,   511.8701    
   333.4374     ,   344.8784    
   335.7180     ,   409.8217    
   337.9978     ,   240.9023    
   340.2767     ,   254.7440    
   342.5547     ,   142.0680    
   344.8319     ,   163.8465    
   347.1082     ,   134.0179    
   349.3837     ,   248.5874    
   351.6583     ,   29.68530    
   353.9321     ,   78.39786    
   356.2050     ,   107.7503    
   358.4771     ,   245.8042    
   360.7483     ,   109.1873    
   363.0187     ,   86.23577    
   365.2882     ,   164.1505    
   367.5569     ,   117.2227    
   369.8247     ,   77.99150    
   372.0917     ,   44.79291    
   374.3578     ,   137.5793    
   376.6231     ,   184.0727    
   378.8875     ,   125.8276    
   381.1511     ,  0.9991000    
   383.4138     ,   182.3912    
   385.6758     ,   13.04375    
   387.9368     ,   34.56890    
   390.1970     ,   109.8499    
   392.4564     ,   248.2498    
   394.7149     ,   84.07340    
   396.9725     ,   124.0658    
   399.2294     ,   131.9787    
   401.4854     ,   136.9191    
   403.7405     ,   116.8180    
   405.9948     ,   215.5910    
   408.2483     ,   60.22905    
   410.5009     ,   81.74153    
   412.7526     ,   21.49730    
   415.0036     ,   166.8306    
   417.2537     ,   169.6874    
   419.5029     ,   173.0844    
   421.7513     ,   121.9637    
   423.9989     ,   223.6255    
   426.2456     ,   121.5740    
   428.4915     ,   146.9338    
   430.7365     ,   219.9631    
   432.9807     ,   145.5838    
   435.2241     ,   305.7262    
   437.4666     ,   173.9179    
   439.7083     ,   57.89184    
   441.9492     ,   132.9154    
   444.1892     ,   38.69540    
   446.4284     ,   49.67775    
   448.6668     ,   85.34055    
   450.9043     ,   148.7055    
   453.1410     ,   24.48239    
   455.3768     ,   208.3875    
   457.6118     ,   129.6978    
   459.8460     ,   43.35337    
   462.0793     ,   34.40236    
   464.3119     ,   39.25624    
   466.5435     ,   54.00735    
   468.7744     ,   29.97036    
   471.0044     ,   19.30676    
   473.2336     ,   71.41748    
   475.4619     ,   237.2138    
   477.6894     ,   144.5949    
   479.9161     ,   274.4121    
   482.1419     ,   247.7185    
   484.3669     ,   87.05460    
   486.5912     ,   66.37077    
   488.8145     ,   59.18143    
   491.0370     ,   117.2922    
   493.2587     ,   93.87296    
   495.4796     ,   126.3787    
   497.6996     ,   154.2154    
   499.9189     ,   283.1719    
   502.1372     ,   237.6688    
   504.3548     ,   299.4380    
   506.5715     ,   222.3716    
   508.7874     ,   279.6575    
   511.0025     ,   147.2379    
   513.2168     ,   380.2520    
   515.4302     ,   243.0358    
   517.6428     ,   388.9258    
   519.8546     ,   209.5794    
   522.0656     ,   181.6109    
   524.2757     ,   203.0618    
   526.4850     ,   72.99426    
   528.6935     ,   56.72824    
   530.9011     ,   166.5134    
   533.1080     ,   2.924471    
   535.3140     ,   35.00291    
   537.5192     ,   137.5437    
   539.7235     ,   153.1077    
   541.9271     ,   220.6938    
   544.1298     ,   140.4770    
   546.3317     ,   116.1773    
   548.5328     ,   211.9765    
   550.7330     ,   135.8724    
   552.9325     ,   239.8102    
   555.1311     ,   109.0639    
   557.3289     ,   244.1371    
   559.5259     ,   317.8649    
   561.7220     ,   62.27467    
   563.9174     ,   150.8501    
   566.1119     ,   30.73233    
   568.3057     ,   215.0728    
   570.4985     ,   141.7670    
   572.6906     ,   206.0173    
   574.8819     ,   45.79877    
   577.0723     ,   129.2088    
   579.2620     ,   183.3845    
   581.4508     ,   69.87897    
   583.6388     ,   234.5588    
   585.8260     ,   210.4090    
   588.0123     ,   4.049580    
   590.1979     ,   284.6682    
   592.3826     ,   90.85420    
   594.5665     ,   108.8723    
   596.7497     ,   294.2675    
   598.9319     ,   236.7423    
   601.1135     ,   189.0937    
   603.2941     ,   247.6077    
   605.4740     ,   75.41513    
   607.6531     ,   144.4781    
   609.8313     ,   226.7091    
   612.0087     ,   38.66148    
   614.1854     ,   71.16170    
   616.3611     ,   13.69933    
   618.5362     ,   263.5314    
   620.7104     ,   103.1263    
   622.8837     ,   93.19083    
   625.0563     ,   273.2083    
   627.2281     ,   12.81559    
   629.3990     ,   4.838261    
   631.5692     ,   49.80296    
   633.7385     ,   81.05449    
   635.9071     ,   79.71989    
   638.0748     ,   196.6040    
   640.2418     ,   342.4763    
   642.4078     ,   177.5826    
   644.5732     ,   193.0856    
   646.7377     ,   155.8087    
   648.9014     ,   34.50492    
   651.0643     ,   146.5622    
   653.2264     ,   287.1483    
   655.3876     ,   110.5974    
   657.5481     ,   90.65417    
   659.7078     ,   187.9698    
   661.8667     ,   129.8384    
   664.0247     ,   171.6456    
   666.1820     ,   375.3587    
   668.3385     ,   220.5749    
   670.4941     ,   129.0840    
   672.6490     ,   60.02753    
   674.8031     ,   120.6995    
   676.9564     ,   183.2226    
   679.1088     ,   81.31109    
   681.2604     ,   167.4425    
   683.4113     ,   108.3958    
   685.5614     ,   14.25081    
   687.7106     ,   6.101933    
   689.8591     ,   115.5003    
   692.0068     ,   24.51467    
   694.1536     ,   36.07916    
   696.2997     ,   344.3523    
   698.4450     ,   383.3750    
   700.5895     ,   373.5207    
   702.7332     ,   495.7154    
   704.8760     ,   685.6409    
   707.0181     ,   1021.543    
   709.1594     ,   1455.223    
   711.2999     ,   2145.583    
   713.4396     ,   2732.641    
   715.5785     ,   3106.926    
   717.7166     ,   3250.585    
   719.8539     ,   2942.106    
   721.9904     ,   2465.021    
   724.1262     ,   1536.948    
   726.2611     ,   1065.720    
   728.3952     ,   746.1798    
   730.5286     ,   514.7836    
   732.6611     ,   306.0150    
   734.7929     ,   502.1436    
   736.9239     ,   361.8082    
   739.0540     ,   289.2427    
   741.1834     ,   307.1361    
   743.3120     ,   171.5794    
   745.4398     ,   128.9537    
   747.5668     ,   287.8281    
   749.6931     ,   203.7633    
   751.8185     ,   156.7655    
   753.9432     ,   115.7881    
   756.0670     ,   277.1437    
   758.1901     ,   252.6702    
   760.3124     ,   122.4289    
   762.4339     ,   514.8967    
   764.5546     ,   60.64566    
   766.6745     ,   74.54111    
   768.7936     ,   151.5317    
   770.9120     ,   298.0827    
   773.0295     ,   113.6886    
   775.1463     ,   341.1392    
   777.2623     ,   13.00013    
   779.3775     ,   136.3539    
   781.4919     ,   81.25563    
   783.6055     ,   10.51881    
   785.7184     ,   119.9503    
   787.8304     ,   86.39802    
   789.9418     ,   127.3659    
   792.0522     ,   5.314354    
   794.1620     ,   182.5655    
   796.2709     ,   73.48565    
   798.3790     ,   40.75109    
   800.4864     ,   133.0704    
   802.5930     ,   40.63258    
   804.6988     ,   38.38707    
   806.8038     ,   55.31092    
   808.9081     ,   12.65880    
   811.0115     ,   123.9313    
   813.1142     ,   75.21156    
   815.2161     ,   244.6613    
   817.3172     ,   51.73135    
   819.4175     ,   249.5124    
   821.5172     ,   202.4962    
   823.6159     ,   219.0505    
   825.7139     ,   128.1025    
   827.8112     ,   148.6299    
   829.9076     ,   163.3808    
   832.0032     ,   237.6409    
   834.0981     ,   22.58650    
   836.1923     ,   113.0903    
   838.2856     ,   172.5292    
   840.3782     ,   210.4057    
   842.4700     ,   91.72612    
   844.5610     ,   363.5190    
   846.6512     ,   394.6339    
   848.7407     ,   109.7707    
   850.8294     ,   47.05916    
   852.9173     ,   27.71220    
   855.0045     ,   57.62917    
   857.0908     ,   150.1880    
   859.1764     ,   171.9790    
   861.2612     ,   95.90866    
   863.3453     ,   234.3952    
   865.4285     ,   87.92776    
   867.5110     ,   184.1339    
   869.5928     ,   30.42063    
   871.6737     ,   115.6051    
   873.7539     ,   229.2758    
   875.8333     ,   84.16290    
   877.9120     ,   204.4189    
   879.9899     ,   192.1669    
   882.0670     ,   182.5667    
   884.1433     ,   89.56795    
   886.2189     ,   2.416992    
   888.2937     ,   187.2827    
   890.3677     ,   185.4239    
   892.4410     ,   231.2104    
   894.5135     ,   142.5130    
   896.5852     ,   263.1672    
   898.6561     ,   167.5018    
   900.7263     ,   130.7654    
   902.7958     ,   87.92971    
   904.8644     ,   192.6706    
   906.9323     ,   236.6864    
   908.9995     ,   140.8039    
   911.0658     ,   167.5871    
   913.1314     ,   260.2024    
   915.1962     ,   51.79157    
   917.2603     ,   288.7462    
   919.3236     ,   90.25092    
   921.3861     ,   105.1965    
   923.4479     ,   141.9763    
   925.5089     ,   14.67126    
   927.5692     ,   120.3161    
   929.6286     ,   178.4042    
   931.6874     ,   50.64211    
   933.7453     ,   65.05417    
   935.8025     ,   298.7039    
   937.8589     ,   61.81676    
   939.9146     ,   161.5818    
   941.9695     ,   193.6996    
   944.0237     ,   187.8846    
   946.0771     ,  0.8178790    
   948.1297     ,   201.3881    
   950.1816     ,   110.3354    
   952.2327     ,   102.2943    
   954.2830     ,   197.1334    
   956.3326     ,   72.69225    
   958.3815     ,   78.02029    
   960.4295     ,   266.8894    
   962.4769     ,   98.67239    
   964.5234     ,   29.49651    
   966.5692     ,   147.0697    
   968.6143     ,   30.31864    
   970.6586     ,   59.22386    
   972.7021     ,   250.2243    
   974.7449     ,   152.8535    
   976.7869     ,   138.2426    
   978.8281     ,   57.61847    
   980.8687     ,   112.5197    
   982.9084     ,   77.46451    
   984.9474     ,   27.94706    
   986.9857     ,   231.3078    
   989.0231     ,   133.3293    
   991.0599     ,   272.2521    
   993.0958     ,   89.63683    
   995.1310     ,   130.4211    
   997.1655     ,   267.4778    
   999.1993     ,   186.7723    
   1001.232     ,   282.6494    
   1003.264     ,   135.9549    
   1005.296     ,   302.0630    
   1007.327     ,   292.8177    
   1009.357     ,   226.0093    
   1011.386     ,   422.4167    
   1013.414     ,   323.6884    
   1015.442     ,   494.0523    
   1017.469     ,   438.6788    
   1019.495     ,   313.4604    
   1021.521     ,   405.2852    
   1023.545     ,   348.6481    
   1025.569     ,   482.3511    
   1027.593     ,   401.8562    
   1029.615     ,   584.9211    
   1031.637     ,   401.5844    
   1033.658     ,   675.1619    
   1035.678     ,   577.3981    
   1037.697     ,   524.3431    
   1039.716     ,   526.2531    
   1041.734     ,   726.8251    
   1043.751     ,   709.0651    
   1045.768     ,   805.8538    
   1047.784     ,   885.5381    
   1049.799     ,   820.9041    
   1051.813     ,   965.6117    
   1053.826     ,   1049.336    
   1055.839     ,   1090.614    
   1057.851     ,   1474.548    
   1059.862     ,   1654.733    
   1061.873     ,   1791.454    
   1063.883     ,   2045.359    
   1065.892     ,   2494.785    
   1067.900     ,   3074.358    
   1069.908     ,   4192.372    
   1071.915     ,   6642.323    
   1073.921     ,   10480.34    
   1075.926     ,   16069.95    
   1077.931     ,   22923.46    
   1079.934     ,   28943.98    
   1081.938     ,   32584.66    
   1083.940     ,   32202.92    
   1085.942     ,   28559.03    
   1087.943     ,   22245.17    
   1089.943     ,   15722.02    
   1091.942     ,   9839.922    
   1093.941     ,   6373.094    
   1095.939     ,   3985.629    
   1097.936     ,   2764.138    
   1099.932     ,   1857.042    
   1101.928     ,   1503.659    
   1103.923     ,   980.6677    
   1105.917     ,   865.1259    
   1107.911     ,   691.9055    
   1109.904     ,   869.6249    
   1111.896     ,   676.4572    
   1113.887     ,   542.1247    
   1115.878     ,   498.0817    
   1117.867     ,   417.9981    
   1119.857     ,   343.1288    
   1121.845     ,   372.9867    
   1123.833     ,   289.9548    
   1125.819     ,   175.7556    
   1127.806     ,   384.4401    
   1129.791     ,   360.9883    
   1131.776     ,   315.4489    
   1133.760     ,   452.0751    
   1135.743     ,   181.6705    
   1137.725     ,   296.7018    
   1139.707     ,   153.9066    
   1141.688     ,   68.03468    
   1143.669     ,   400.6215    
   1145.648     ,   249.2909    
   1147.627     ,   209.0560    
   1149.605     ,   280.9369    
   1151.583     ,   195.2773    
   1153.559     ,   31.65858    
   1155.535     ,   280.8843    
   1157.510     ,   218.1288    
   1159.485     ,   147.1874    
   1161.458     ,   286.3694    
   1163.431     ,   254.2228    
   1165.404     ,   297.3416    
   1167.375     ,   76.39478    
   1169.346     ,   314.3357    
   1171.316     ,   88.01180    
   1173.286     ,   99.61652    
   1175.254     ,   307.7941    
   1177.222     ,   137.7316    
   1179.189     ,   102.5412    
   1181.156     ,   35.73428    
   1183.121     ,   132.7904    
   1185.086     ,   79.92730    
   1187.051     ,   57.66753    
   1189.014     ,   159.0031    
   1190.977     ,   185.5558    
   1192.939     ,   226.3150    
   1194.901     ,   134.2639    
   1196.861     ,   209.3450    
   1198.821     ,   323.3474    
   1200.780     ,   230.8924    
   1202.739     ,   142.4823    
   1204.697     ,   342.6297    
   1206.654     ,   226.9220    
   1208.610     ,   175.9991    
   1210.566     ,   186.5549    
   1212.521     ,   269.1190    
   1214.475     ,   216.8833    
   1216.428     ,   85.11007    
   1218.381     ,   119.3378    
   1220.333     ,   56.23579    
   1222.284     ,   124.1500    
   1224.235     ,   197.7846    
   1226.184     ,   21.77777    
   1228.134     ,   64.21492    
   1230.082     ,   193.6813    
   1232.030     ,   1.318977    
   1233.977     ,   268.5904    
   1235.923     ,   51.20829    
   1237.868     ,   30.39178    
   1239.813     ,   288.4769    
   1241.757     ,   55.01399    
   1243.701     ,   152.0504    
   1245.643     ,   123.0280    
   1247.585     ,   113.7667    
   1249.526     ,   120.1385    
   1251.467     ,   137.4185    
   1253.407     ,   289.9620    
   1255.346     ,   48.66569    
   1257.284     ,   43.68422    
   1259.222     ,   103.1759    
   1261.159     ,   188.0401    
   1263.095     ,   92.73214    
   1265.030     ,   166.7587    
   1266.965     ,   15.52106    
   1268.899     ,   187.0215    
   1270.833     ,   189.0536    
   1272.765     ,   14.38522    
   1274.697     ,   82.18903    
   1276.628     ,   122.1555    
   1278.559     ,   42.65443    
   1280.489     ,   69.33229    
   1282.418     ,   195.6762    
   1284.346     ,   49.13835    
   1286.274     ,   87.56960    
   1288.201     ,   87.84229    
   1290.127     ,   75.15262    
   1292.052     ,   100.3688    
   1293.977     ,   71.33366    
   1295.901     ,   80.69784    
   1297.825     ,   133.7388    
   1299.748     ,   180.1989    
   1301.670     ,   124.3769    
   1303.591     ,   263.6396    
   1305.511     ,   31.02647    
   1307.431     ,   5.493057    
   1309.350     ,   100.6518    
   1311.269     ,   146.3282    
   1313.187     ,   128.5345    
   1315.104     ,   99.91960    
   1317.020     ,   165.4592    
   1318.935     ,   211.3208    
   1320.850     ,   146.5409    
   1322.765     ,   228.1038    
   1324.678     ,   265.3349    
   1326.591     ,   224.2359    
   1328.503     ,   307.1295    
   1330.414     ,   136.8103    
   1332.325     ,   28.90856    
   1334.235     ,   142.1090    
   1336.144     ,   33.83636    
   1338.053     ,   80.13380    
   1339.961     ,   283.2282    
   1341.868     ,   107.6459    
   1343.774     ,   87.65623    
   1345.680     ,   290.9900    
   1347.585     ,   64.10753    
   1349.489     ,   75.21317    
   1351.393     ,   173.8259    
   1353.296     ,   26.38405    
   1355.198     ,   45.93259    
   1357.100     ,   182.5367    
   1359.000     ,   299.0512    
   1360.901     ,   143.4387    
   1362.800     ,   209.5484    
   1364.699     ,   36.61169    
   1366.597     ,   109.5155    
   1368.494     ,   102.3797    
   1370.391     ,   173.4864    
   1372.287     ,   300.8631    
   1374.182     ,   419.4101    
   1376.077     ,   41.39430    
   1377.970     ,   45.85887    
   1379.863     ,   221.2044    
   1381.756     ,   174.6159    
   1383.648     ,   112.7113    
   1385.539     ,   116.3476    
   1387.429     ,   288.8683    
   1389.319     ,   131.6258    
   1391.208     ,   221.8588    
   1393.096     ,   178.8042    
   1394.984     ,   206.0480    
   1396.870     ,   362.7825    
   1398.756     ,   242.1230    
   1400.642     ,   671.3303    
   1402.527     ,   468.7479    
   1404.411     ,   622.7734    
   1406.294     ,   824.4847    
   1408.177     ,   1060.065    
   1410.059     ,   1276.817    
   1411.940     ,   1054.201    
   1413.821     ,   951.8500    
   1415.701     ,   1159.751    
   1417.580     ,   896.5856    
   1419.459     ,   744.3234    
   1421.336     ,   588.9485    
   1423.214     ,   737.1003    
   1425.090     ,   531.3745    
   1426.966     ,   360.9728    
   1428.841     ,   425.2090    
   1430.715     ,   465.9139    
   1432.589     ,   377.6852    
   1434.462     ,   254.5764    
   1436.334     ,   359.3572    
   1438.206     ,   322.6112    
   1440.077     ,   179.2475    
   1441.947     ,   314.7167    
   1443.817     ,   239.4189    
   1445.686     ,   398.5464    
   1447.554     ,   384.4377    
   1449.421     ,   239.6535    
   1451.288     ,   273.4490    
   1453.154     ,   321.8036    
   1455.020     ,   299.9649    
   1456.884     ,   225.9332    
   1458.748     ,   160.6947    
   1460.612     ,   242.0967    
   1462.474     ,   60.02145    
   1464.337     ,   288.5267    
   1466.198     ,   406.6852    
   1468.058     ,   153.1369    
   1469.918     ,   158.3146    
   1471.778     ,   89.61919    
   1473.636     ,   240.9477    
   1475.494     ,   324.5349    
   1477.351     ,   386.8704    
   1479.208     ,   150.8488    
   1481.064     ,   88.66727    
   1482.919     ,   102.1063    
   1484.773     ,   307.8281    
   1486.627     ,   171.7810    
   1488.480     ,   352.0515    
   1490.333     ,   237.2799    
   1492.184     ,   319.3630    
   1494.035     ,   197.6549    
   1495.886     ,   171.1621    
   1497.735     ,   48.99929    
   1499.584     ,   165.7552    
   1501.433     ,   36.59367    
   1503.280     ,   25.19084    
   1505.127     ,   261.2903    
   1506.974     ,   195.6611    
   1508.819     ,   241.9629    
   1510.664     ,   94.18907    
   1512.509     ,   280.8862    
   1514.352     ,   163.3956    
   1516.195     ,   231.4494    
   1518.037     ,   218.7086    
   1519.879     ,   66.79121    
   1521.720     ,   286.9897    
   1523.560     ,   79.30640    
   1525.399     ,   17.37146    
   1527.238     ,   133.1109    
   1529.076     ,   220.3865    
   1530.914     ,   117.4292    
   1532.750     ,   191.7306    
   1534.587     ,   251.8032    
   1536.422     ,   229.7421    
   1538.257     ,   160.6299    
   1540.091     ,   143.4900    
   1541.924     ,   104.8637    
   1543.757     ,   37.12338    
   1545.589     ,   184.3788    
   1547.420     ,   54.83160    
   1549.251     ,   55.04778    
   1551.081     ,   106.1117    
   1552.911     ,   243.4850    
   1554.739     ,   109.4458    
   1556.567     ,   172.1926    
   1558.395     ,   190.5951    
   1560.221     ,   98.52257    
   1562.047     ,   318.2281    
   1563.873     ,   155.3065    
   1565.697     ,   145.4370    
   1567.521     ,   56.37888    
   1569.344     ,   248.6590    
   1571.167     ,   1.091881    
   1572.989     ,   249.1567    
   1574.810     ,   194.1919    
   1576.631     ,   99.67131    
   1578.451     ,   188.0616    
   1580.270     ,   153.5026    
   1582.089     ,   114.8391    
   1583.907     ,   319.9025    
   1585.724     ,   64.40761    
   1587.541     ,   377.9488    
   1589.357     ,   275.9936    
   1591.172     ,   122.8468    
   1592.986     ,   153.7840    
   1594.800     ,   40.25317    
   1596.614     ,   209.7783    
   1598.426     ,   97.24937    
   1600.238     ,   232.3585    
   1602.049     ,   120.4020    
   1603.860     ,   95.17539    
   1605.670     ,   48.90244    
   1607.479     ,   116.6915    
   1609.288     ,   192.6619    
   1611.096     ,   198.9100    
   1612.903     ,   51.69085    
   1614.709     ,   241.7983    
   1616.515     ,   347.8696    
   1618.321     ,   13.90842    
   1620.125     ,   181.8919    
   1621.929     ,   39.75650    
   1623.733     ,   43.25064    
   1625.535     ,   54.39687    
   1627.337     ,   18.58804    
   1629.138     ,   190.2197    
   1630.939     ,   315.1233    
   1632.739     ,   70.85185    
   1634.538     ,   188.1776    
   1636.337     ,   333.4801    
   1638.135     ,   80.29633    
   1639.932     ,   4.625320    
   1641.729     ,   247.3698    
   1643.525     ,   90.33699    
   1645.320     ,   227.0953    
   1647.115     ,   253.0608    
   1648.909     ,   42.91473    
   1650.702     ,   122.1469    
   1652.495     ,   124.4106    
   1654.287     ,   168.2804    
   1656.078     ,   236.6335    
   1657.869     ,   149.3383    
   1659.659     ,   253.4329    
   1661.448     ,   259.4021    
   1663.237     ,   195.5162    
   1665.025     ,   345.2452    
   1666.812     ,   82.39174    
   1668.599     ,   71.12005    
   1670.385     ,   249.4906    
   1672.171     ,   105.1771    
   1673.955     ,   162.5086    
   1675.739     ,   166.3009    
   1677.523     ,   183.3875    
   1679.306     ,   234.9479    
   1681.088     ,   186.5090    
   1682.869     ,   144.0218    
   1684.650     ,   121.4041    
   1686.430     ,   321.1852    
   1688.210     ,   171.7217    
   1689.989     ,   147.5480    
   1691.767     ,   3.205399    
   1693.544     ,   197.8142    
   1695.321     ,   141.8332    
   1697.097     ,   291.1088    
   1698.873     ,   91.63166    
   1700.648     ,   73.57951    
   1702.422     ,   282.2974    
   1704.196     ,   205.5349    
   1705.969     ,   325.5949    
   1707.741     ,   356.2350    
   1709.513     ,   82.38081    
   1711.284     ,   181.5744    
   1713.054     ,   407.7885    
   1714.824     ,   537.7012    
   1716.593     ,   800.9693    
   1718.361     ,   770.3047    
   1720.129     ,   1245.498    
