127.3629	0.00E+00
129.7201	27.8811
132.0763	12.97778
134.4317	1.616638
136.7862	4.743713
139.1398	14.27118
141.4925	29.38953
143.8443	138.2004
146.1953	173.7344
148.5454	311.9654
150.8946	414.7587
153.2429	512.1298
155.5903	669.1714
157.9368	928.9807
160.2825	1164.649
162.6273	1441.206
164.9711	1737.878
167.3142	1904.35
169.6563	2018.069
171.9975	1901.627
174.3379	1664.303
176.6774	1244.065
179.016	993.476
181.3538	636.9408
183.6906	424.6098
186.0266	299.3951
188.3617	176.8755
190.696	80.39844
193.0293	74.50742
195.3618	49.74384
197.6934	18.55707
200.0241	37.17972
202.354	25.73343
204.6829	21.04401
207.011	64.60873
209.3383	79.03006
211.6646	88.97025
213.9901	142.6018
216.3147	106.2268
218.6384	86.87241
220.9613	82.08923
223.2833	2.562042
225.6044	66.1951
227.9247	37.35056
230.244	92.55875
232.5626	14.07962
234.8802	104.1375
237.197	49.43716
239.5129	97.15985
241.8279	146.8692
244.1421	165.5395
246.4554	258.9807
248.7678	279.748
251.0794	347.5123
253.3901	443.1412
255.6999	499.5687
258.0089	591.0207
260.317	665.5195
262.6242	830.6763
264.9306	1145.182
267.2361	1328.511
269.5407	1517.569
271.8445	1786.929
274.1474	2119.298
276.4494	2448.617
278.7506	2748.276
281.051	3111.102
283.3504	3427.445
285.649	3617.354
287.9467	3751.975
290.2436	3645.176
292.5396	3500.353
294.8348	3133.501
297.1291	2649.137
299.4225	2175.334
301.7151	1709.344
304.0068	1326.94
306.2977	1068.057
308.5877	791.1494
310.8769	692.5217
313.1652	532.679
315.4526	484.057
317.7392	486.5098
320.0249	430.3308
322.3098	364.801
324.5938	332.6906
326.8769	238.7229
329.1592	285.3282
331.4407	306.8094
333.7213	290.5459
336.001	246.6518
338.2799	209.1005
340.5579	148.8498
342.8351	118.1209
345.1114	53.63045
347.3869	44.23304
349.6615	73.80068
351.9353	1.951408
354.2082	30.12389
356.4803	5.110832
358.7515	14.08472
361.0219	9.896637
363.2914	13.96782
365.5601	23.58101
367.8279	36.5316
370.0949	97.93441
372.361	28.58978
374.6263	24.11715
376.8907	8.971416
379.1543	26.64195
381.4171	41.5341
383.679	68.65696
385.94	54.37609
388.2002	38.67982
390.4596	84.32107
392.7181	92.60067
394.9757	42.82456
397.2326	4.901413
399.4886	3.384716
401.7437	72.89838
403.998	51.56242
406.2515	77.15968
408.5041	99.30417
410.7558	20.82877
413.0068	61.21386
415.2569	54.67952
417.5061	84.92236
419.7545	113.3695
422.0021	95.27477
424.2488	40.47729
426.4947	26.12679
428.7397	65.68519
430.9839	58.72616
433.2273	21.26785
435.4698	56.60708
437.7115	21.37978
439.9524	103.1595
442.1924	51.96449
444.4316	47.3628
446.67	42.25326
448.9075	70.15194
451.1442	54.71246
453.38	69.82911
455.615	109.56
457.8492	44.3381
460.0826	15.23696
462.3151	44.09077
464.5467	70.07526
466.7776	60.59781
469.0076	67.19278
471.2368	73.44328
473.4651	16.73983
475.6926	78.90475
477.9193	81.41143
480.1451	83.03158
482.3701	100.8433
484.5944	102.8913
